TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil
247,8000,2,8,LOC,ERP,2,0,stimuli/fractals/24c.jpg,0.1171875,0.06944444444444445,stimuli/fractals/24c.jpg,stimuli/fractals/24b.jpg,stimuli/fractals/24a.jpg,0.1171875,0.06944444444444445,0.0390625,0.06944444444444445,0.1953125,0.06944444444444445,-0.1953125,-0.2083333333333333
248,3000,2,8,LOC,BL,0,0,stimuli/fractals/92a.jpg,0.1171875,0.06944444444444445,stimuli/fractals/92a.jpg,stimuli/fractals/92c.jpg,stimuli/fractals/92b.jpg,0.1171875,0.06944444444444445,0.1953125,0.06944444444444445,0.1171875,-0.06944444444444445,-0.1953125,0.2083333333333333
249,1000,2,8,LOC,LLP,1,3,stimuli/fractals/68a.jpg,0.0390625,0.06944444444444445,stimuli/fractals/68a.jpg,stimuli/fractals/68b.jpg,stimuli/fractals/68c.jpg,0.0390625,0.06944444444444445,0.1171875,0.06944444444444445,-0.0390625,0.06944444444444445,-0.1953125,-0.2083333333333333
250,1000,2,8,LOC,ERP,1,4,stimuli/fractals/70b.jpg,-0.1953125,-0.06944444444444445,stimuli/fractals/70b.jpg,stimuli/fractals/70a.jpg,stimuli/fractals/70c.jpg,-0.1953125,-0.06944444444444445,-0.1171875,-0.06944444444444445,-0.1953125,0.06944444444444445,0.1953125,0.2083333333333333
251,1000,2,8,LOC,ERP,1,2,stimuli/fractals/20b.jpg,-0.1953125,0.06944444444444445,stimuli/fractals/20b.jpg,stimuli/fractals/20c.jpg,stimuli/fractals/20a.jpg,-0.1953125,0.06944444444444445,-0.1953125,0.2083333333333333,-0.1953125,-0.06944444444444445,0.1953125,-0.2083333333333333
252,2000,2,8,LOC,LLP,1,3,stimuli/fractals/101a.jpg,-0.1171875,0.2083333333333333,stimuli/fractals/101a.jpg,stimuli/fractals/101b.jpg,stimuli/fractals/101c.jpg,-0.1171875,0.2083333333333333,-0.0390625,0.2083333333333333,-0.1171875,0.06944444444444445,0.1953125,-0.2083333333333333
253,2000,2,8,LOC,LLP,2,0,stimuli/fractals/68a.jpg,0.1171875,0.06944444444444445,stimuli/fractals/68a.jpg,stimuli/fractals/68b.jpg,stimuli/fractals/68c.jpg,0.0390625,0.06944444444444445,0.1171875,0.06944444444444445,-0.0390625,0.06944444444444445,-0.1953125,-0.2083333333333333
254,1000,2,8,LOC,ERP,2,0,stimuli/fractals/20b.jpg,-0.1953125,0.06944444444444445,stimuli/fractals/20b.jpg,stimuli/fractals/20c.jpg,stimuli/fractals/20a.jpg,-0.1953125,0.06944444444444445,-0.1953125,0.2083333333333333,-0.1953125,-0.06944444444444445,0.1953125,-0.2083333333333333
255,3000,2,8,LOC,ERP,2,0,stimuli/fractals/70b.jpg,-0.1953125,-0.06944444444444445,stimuli/fractals/70b.jpg,stimuli/fractals/70a.jpg,stimuli/fractals/70c.jpg,-0.1953125,-0.06944444444444445,-0.1171875,-0.06944444444444445,-0.1953125,0.06944444444444445,0.1953125,0.2083333333333333
256,2000,2,8,LOC,LLP,2,0,stimuli/fractals/101a.jpg,-0.0390625,0.2083333333333333,stimuli/fractals/101a.jpg,stimuli/fractals/101b.jpg,stimuli/fractals/101c.jpg,-0.1171875,0.2083333333333333,-0.0390625,0.2083333333333333,-0.1171875,0.06944444444444445,0.1953125,-0.2083333333333333
