experiment_information_key.keys,experiment_information_key.rt,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,comprehension_continue_key.keys,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_1.ran,Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,Azonosító kód*,A vizsgálat feltételeibe beleegyezem. (igen/nem)*,Az adatkezelési feltételeket elfogadom. (igen/nem)*,date,expName,psychopyVersion,OS,frameRate,lab_key.keys,lab_key.rt,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_3_key.keys,enc_instructions_3_key.rt,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,comprehension_questions_2.ran,enc_fx_key.keys,enc_trial_key.keys,enc_trial_key.rt,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_practice_trials.ran,Task,TrialType,StimType,Order,CurrentImage,CurrentX,CurrentY,Jitter,Section,end_practice_key.keys,end_practice_key.rt,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,enc_trials.ran,TrialIndex,ScannerRun,Delay,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,enc_fx_key.rt,comprehension_continue_key.rt,comprehension_enc_run.thisRepN,comprehension_enc_run.thisTrialN,comprehension_enc_run.thisN,comprehension_enc_run.thisIndex,comprehension_enc_run.ran,enc_run_end_key.keys,enc_run_end_key.rt,enc_runs.thisRepN,enc_runs.thisTrialN,enc_runs.thisN,enc_runs.thisIndex,enc_runs.ran,inter_task_break_key.keys,inter_task_break_key.rt,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_4_key.keys,rec_instructions_4_key.rt,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,comprehension_questions_3.ran,demo_key.keys,demo_key.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,DemoImage,DemoX,DemoY,InPractice,DemoText,demo_end_key.keys,demo_end_key.rt,rec_fx_key.keys,rec_trial_key.keys,rec_trial_key.rt,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_practice_trials.ran,BlockNr,Filler,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_blocks.ran,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,rec_trials.ran,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,rec_blocks.thisRepN,rec_blocks.thisTrialN,rec_blocks.thisN,rec_blocks.thisIndex,rec_blocks.ran,end_rec_run_key.keys,end_rec_run_key.rt,rec_runs.thisRepN,rec_runs.thisTrialN,rec_runs.thisN,rec_runs.thisIndex,rec_runs.ran,rec_fx_key.rt,comprehension_end.thisRepN,comprehension_end.thisTrialN,comprehension_end.thisN,comprehension_end.thisIndex,comprehension_end.ran,end_experiment_key.keys,end_experiment_key.rt
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,1.120245,,,,,,,,ERP,1,stimuli/fractals/61b.jpg,-75,-75,2000,,,,0,7,7,7,1,8,1,5,stimuli/fractals/61b.jpg,stimuli/fractals/61a.jpg,stimuli/fractals/61c.jpg,-75,-75,75,-75,-75,75,375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,1.27033,,,,,,,,LLP,2,stimuli/fractals/124b.jpg,225,-75,2000,,,,0,8,8,8,1,9,1,0,stimuli/fractals/124b.jpg,stimuli/fractals/124a.jpg,stimuli/fractals/124c.jpg,75,-75,225,-75,-75,-75,-375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,0.97459,,,,,,,,LLP,1,stimuli/fractals/12a.jpg,-75,225,3000,,,,0,9,9,9,1,10,1,4,stimuli/fractals/12a.jpg,stimuli/fractals/12b.jpg,stimuli/fractals/12c.jpg,-75,225,75,225,-225,225,375,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,1.377585,,,,,,,,ERP,1,stimuli/fractals/7a.jpg,-225,75,2000,,,,0,10,10,10,1,11,1,1,stimuli/fractals/7a.jpg,stimuli/fractals/7c.jpg,stimuli/fractals/7b.jpg,-225,75,-375,75,-225,-75,375,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,1.21648,,,,,,,,OLP,1,stimuli/fractals/109b.jpg,-75,-225,2000,,,,0,11,11,11,1,12,1,4,stimuli/fractals/109b.jpg,stimuli/fractals/109a.jpg,stimuli/fractals/109c.jpg,-75,-225,-75,-75,-225,-225,375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,ERP,2,stimuli/fractals/7a.jpg,-225,75,2000,,,,0,12,12,12,1,13,1,0,stimuli/fractals/7a.jpg,stimuli/fractals/7c.jpg,stimuli/fractals/7b.jpg,-225,75,-375,75,-225,-75,375,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,f,f,1.11285,,,,,,,,ERP,2,stimuli/fractals/61b.jpg,-75,-75,500,,,,0,13,13,13,1,14,1,0,stimuli/fractals/61b.jpg,stimuli/fractals/61a.jpg,stimuli/fractals/61c.jpg,-75,-75,75,-75,-75,75,375,225,0.06462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,0.937065,,,,,,,,LLP,2,stimuli/fractals/12a.jpg,75,225,500,,,,0,14,14,14,1,15,1,0,stimuli/fractals/12a.jpg,stimuli/fractals/12b.jpg,stimuli/fractals/12c.jpg,-75,225,75,225,-225,225,375,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,0.96628,,,,,,,,LLP,1,stimuli/fractals/89c.jpg,75,225,1000,,,,0,15,15,15,1,16,1,2,stimuli/fractals/89c.jpg,stimuli/fractals/89a.jpg,stimuli/fractals/89b.jpg,75,225,-75,225,225,225,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,0.97393,,,,,,,,OLP,2,stimuli/fractals/109a.jpg,-75,-225,3000,,,,0,16,16,16,1,17,1,0,stimuli/fractals/109b.jpg,stimuli/fractals/109a.jpg,stimuli/fractals/109c.jpg,-75,-225,-75,-75,-225,-225,375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,1.06231,,,,,,,,OLP,1,stimuli/fractals/142b.jpg,75,-75,4000,,,,0,17,17,17,1,18,1,1,stimuli/fractals/142b.jpg,stimuli/fractals/142a.jpg,stimuli/fractals/142c.jpg,75,-75,-75,-75,75,75,-375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,1.240815,,,,,,,,LLP,2,stimuli/fractals/89c.jpg,-75,225,1000,,,,0,18,18,18,1,19,1,0,stimuli/fractals/89c.jpg,stimuli/fractals/89a.jpg,stimuli/fractals/89b.jpg,75,225,-75,225,225,225,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,1.067705,,,,,,,,OLP,2,stimuli/fractals/142a.jpg,75,-75,2000,,,,0,19,19,19,1,20,1,0,stimuli/fractals/142b.jpg,stimuli/fractals/142a.jpg,stimuli/fractals/142c.jpg,75,-75,-75,-75,75,75,-375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,1.01853,,,,,,,,BL,0,stimuli/fractals/35a.jpg,225,-75,5000,,,,0,20,20,20,1,21,1,0,stimuli/fractals/35a.jpg,stimuli/fractals/35c.jpg,stimuli/fractals/35b.jpg,225,-75,225,75,75,-75,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,1.053175,,,,,,,,ERP,1,stimuli/fractals/99c.jpg,375,75,1000,,,,0,21,21,21,1,22,1,3,stimuli/fractals/99c.jpg,stimuli/fractals/99a.jpg,stimuli/fractals/99b.jpg,375,75,375,225,225,75,-225,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,1.43539,,,,,,,,LLP,1,stimuli/fractals/45b.jpg,75,75,2000,,,,0,22,22,22,1,23,1,5,stimuli/fractals/45b.jpg,stimuli/fractals/45c.jpg,stimuli/fractals/45a.jpg,75,75,-75,75,75,-75,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,0.843025,,,,,,,,ERP,1,stimuli/fractals/21a.jpg,375,225,1000,,,,0,23,23,23,1,24,1,2,stimuli/fractals/21a.jpg,stimuli/fractals/21b.jpg,stimuli/fractals/21c.jpg,375,225,375,75,225,225,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,1.217585,,,,,,,,ERP,1,stimuli/fractals/14c.jpg,-75,75,2000,,,,0,24,24,24,1,25,1,5,stimuli/fractals/14c.jpg,stimuli/fractals/14a.jpg,stimuli/fractals/14b.jpg,-75,75,-75,225,75,75,375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,0.876165,,,,,,,,ERP,2,stimuli/fractals/99c.jpg,375,75,1000,,,,0,25,25,25,1,26,1,0,stimuli/fractals/99c.jpg,stimuli/fractals/99a.jpg,stimuli/fractals/99b.jpg,375,75,375,225,225,75,-225,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,0.897675,,,,,,,,ERP,2,stimuli/fractals/21a.jpg,375,225,5000,,,,0,26,26,26,1,27,1,0,stimuli/fractals/21a.jpg,stimuli/fractals/21b.jpg,stimuli/fractals/21c.jpg,375,225,375,75,225,225,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,1.16072,,,,,,,,OLP,1,stimuli/fractals/51a.jpg,225,225,2000,,,,0,27,27,27,1,28,1,3,stimuli/fractals/51a.jpg,stimuli/fractals/51c.jpg,stimuli/fractals/51b.jpg,225,225,75,225,375,225,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,1.132025,,,,,,,,LLP,2,stimuli/fractals/45b.jpg,-75,75,4000,,,,0,28,28,28,1,29,1,0,stimuli/fractals/45b.jpg,stimuli/fractals/45c.jpg,stimuli/fractals/45a.jpg,75,75,-75,75,75,-75,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,0.980165,,,,,,,,OLP,1,stimuli/fractals/114a.jpg,-75,75,1000,,,,0,29,29,29,1,30,1,2,stimuli/fractals/114a.jpg,stimuli/fractals/114b.jpg,stimuli/fractals/114c.jpg,-75,75,-225,75,75,75,375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,0.869075,,,,,,,,ERP,2,stimuli/fractals/14c.jpg,-75,75,3000,,,,0,30,30,30,1,31,1,0,stimuli/fractals/14c.jpg,stimuli/fractals/14a.jpg,stimuli/fractals/14b.jpg,-75,75,-75,225,75,75,375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,2.3189,,,,,,,,OLP,2,stimuli/fractals/51c.jpg,225,225,4000,,,,0,31,31,31,1,32,1,0,stimuli/fractals/51a.jpg,stimuli/fractals/51c.jpg,stimuli/fractals/51b.jpg,225,225,75,225,375,225,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,1.215455,,,,,,,,OLP,2,stimuli/fractals/114b.jpg,-75,75,1000,,,,0,32,32,32,1,33,1,0,stimuli/fractals/114a.jpg,stimuli/fractals/114b.jpg,stimuli/fractals/114c.jpg,-75,75,-225,75,75,75,375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,1.038295,,,,,,,,ERP,1,stimuli/fractals/23a.jpg,-375,-75,3000,,,,0,33,33,33,1,34,1,4,stimuli/fractals/23a.jpg,stimuli/fractals/23c.jpg,stimuli/fractals/23b.jpg,-375,-75,-375,-225,-225,-75,375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,0.81453,,,,,,,,OLP,1,stimuli/fractals/25c.jpg,-375,225,7000,,,,0,34,34,34,1,35,1,1,stimuli/fractals/25c.jpg,stimuli/fractals/25b.jpg,stimuli/fractals/25a.jpg,-375,225,-225,225,-375,75,375,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,0.907555,,,,,,,,LLP,1,stimuli/fractals/84c.jpg,375,-75,1000,,,,0,35,35,35,1,36,1,4,stimuli/fractals/84c.jpg,stimuli/fractals/84a.jpg,stimuli/fractals/84b.jpg,375,-75,225,-75,375,-225,-225,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,1.221355,,,,,,,,OLP,2,stimuli/fractals/25b.jpg,-375,225,1000,,,,0,36,36,36,1,37,1,0,stimuli/fractals/25c.jpg,stimuli/fractals/25b.jpg,stimuli/fractals/25a.jpg,-375,225,-225,225,-375,75,375,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,0.937425,,,,,,,,LLP,1,stimuli/fractals/49a.jpg,-375,75,3000,,,,0,37,37,37,1,38,1,1,stimuli/fractals/49a.jpg,stimuli/fractals/49c.jpg,stimuli/fractals/49b.jpg,-375,75,-375,-75,-375,225,375,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,1.4076,,,,,,,,ERP,2,stimuli/fractals/23a.jpg,-375,-75,2000,,,,0,38,38,38,1,39,1,0,stimuli/fractals/23a.jpg,stimuli/fractals/23c.jpg,stimuli/fractals/23b.jpg,-375,-75,-375,-225,-225,-75,375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,1.536285,,,,,,,,LLP,2,stimuli/fractals/49a.jpg,-375,-75,1000,,,,0,39,39,39,1,40,1,0,stimuli/fractals/49a.jpg,stimuli/fractals/49c.jpg,stimuli/fractals/49b.jpg,-375,75,-375,-75,-375,225,375,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,1.67173,,,,,,,,LLP,2,stimuli/fractals/84c.jpg,225,-75,3000,,,,0,40,40,40,1,41,1,0,stimuli/fractals/84c.jpg,stimuli/fractals/84a.jpg,stimuli/fractals/84b.jpg,375,-75,225,-75,375,-225,-225,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,1.55167,,,,,,,,BL,0,stimuli/fractals/35a.jpg,225,-75,3000,,,,0,41,41,41,1,42,1,0,stimuli/fractals/35a.jpg,stimuli/fractals/35c.jpg,stimuli/fractals/35b.jpg,225,-75,225,75,75,-75,-375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,1.472715,,,,,,,,OLP,1,stimuli/fractals/108a.jpg,75,-75,2000,,,,0,42,42,42,1,43,1,2,stimuli/fractals/108a.jpg,stimuli/fractals/108c.jpg,stimuli/fractals/108b.jpg,75,-75,75,75,225,-75,-375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,1.032435,,,,,,,,OLP,1,stimuli/fractals/32a.jpg,-75,75,2000,,,,0,43,43,43,1,44,1,5,stimuli/fractals/32a.jpg,stimuli/fractals/32c.jpg,stimuli/fractals/32b.jpg,-75,75,75,75,-75,225,375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,f,1.23861,,,,,,,,ERP,1,stimuli/fractals/129a.jpg,-375,225,1000,,,,0,44,44,44,1,45,1,5,stimuli/fractals/129a.jpg,stimuli/fractals/129b.jpg,stimuli/fractals/129c.jpg,-375,225,-375,75,-225,225,375,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,1.27667,,,,,,,,OLP,2,stimuli/fractals/108c.jpg,75,-75,4000,,,,0,45,45,45,1,46,1,0,stimuli/fractals/108a.jpg,stimuli/fractals/108c.jpg,stimuli/fractals/108b.jpg,75,-75,75,75,225,-75,-375,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6M9zLYMB,igen,igen,2020-07-09_17h42.31.373,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,j,1.656455,,,,,,,,LLP,1,stimuli/fractals/18c.jpg,-375,-75,1000,,,,0,46,46,46,1,47,1,1,stimuli/fractals/18c.jpg,stimuli/fractals/18b.jpg,stimuli/fractals/18a.jpg,-375,-75,-375,-225,-225,-75,225,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
