experiment_information_key.keys,experiment_information_key.rt,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,comprehension_continue_key.keys,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_1.ran,Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,A vizsgálat feltételeibe (https://sites.google.com/view/magnesesrezonancia/vizsgálatok/online-vizsgálat) beleegyezem (igen/nem).,Az adatkezelési feltételeket (https://sites.google.com/view/magnesesrezonancia/vizsgálatok/online-vizsgálat) elfogadom (igen/nem).,Nem*,Kor*,Oktatás éve (oktatási intézményben eltöltött összes évek száma)*,date,expName,psychopyVersion,OS,frameRate,lab_key.keys,lab_key.rt,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_3_key.keys,enc_instructions_3_key.rt,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,comprehension_questions_2.ran,enc_fx_key.keys,enc_trial_key.keys,enc_trial_key.rt,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_practice_trials.ran,Task,TrialType,StimType,Order,CurrentImage,CurrentX,CurrentY,Jitter,Section,end_practice_key.keys,end_practice_key.rt,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,enc_trials.ran,TrialIndex,ScannerRun,Delay,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,enc_fx_key.rt,comprehension_enc_run.thisRepN,comprehension_enc_run.thisTrialN,comprehension_enc_run.thisN,comprehension_enc_run.thisIndex,comprehension_enc_run.ran,enc_run_end_key.keys,enc_run_end_key.rt,enc_runs.thisRepN,enc_runs.thisTrialN,enc_runs.thisN,enc_runs.thisIndex,enc_runs.ran,comprehension_continue_key.rt,inter_task_break_key.keys,inter_task_break_key.rt,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_4_key.keys,rec_instructions_4_key.rt,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,comprehension_questions_3.ran,demo_key.keys,demo_key.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,DemoImage,DemoX,DemoY,InPractice,DemoText,demo_end_key.keys,demo_end_key.rt,rec_fx_key.keys,rec_trial_key.keys,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_practice_trials.ran,BlockNr,Filler,rec_trial_key.rt,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_blocks.ran,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,rec_trials.ran,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,rec_blocks.thisRepN,rec_blocks.thisTrialN,rec_blocks.thisN,rec_blocks.thisIndex,rec_blocks.ran,end_rec_run_key.keys,end_rec_run_key.rt,rec_runs.thisRepN,rec_runs.thisTrialN,rec_runs.thisN,rec_runs.thisIndex,rec_runs.ran,rec_fx_key.rt,comprehension_end.thisRepN,comprehension_end.thisTrialN,comprehension_end.thisN,comprehension_end.thisIndex,comprehension_end.ran,end_experiment_key.keys,end_experiment_key.rt
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/40b.jpg,-212.1320344,212.1320344,3000,,,,,,,,,81,,,stimuli/fractals/40a.jpg,stimuli/fractals/40c.jpg,stimuli/fractals/40b.jpg,-212.1320344,212.1320344,0,300,-300,0,0,-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,5,,2.88779,,,,,,0,8,8,8,1,127,ERP,stimuli/fractals/40a.jpg,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/123c.jpg,,,5000,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,0,9,9,9,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/143c.jpg,212.1320344,-212.1320344,3000,,,,,,,,,83,,,stimuli/fractals/143c.jpg,stimuli/fractals/143a.jpg,stimuli/fractals/143b.jpg,212.1320344,-212.1320344,0,-300,300,0,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,5,,1.78665,,,,,,0,10,10,10,1,140,OLP,stimuli/fractals/143c.jpg,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/10c.jpg,-212.1320344,-212.1320344,4000,,,,,,,,,84,,,stimuli/fractals/10c.jpg,stimuli/fractals/10a.jpg,stimuli/fractals/10b.jpg,-212.1320344,-212.1320344,-300,0,0,-300,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,5,,1.539165,,,,,,0,11,11,11,1,149,OLP,stimuli/fractals/10c.jpg,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/90c.jpg,212.1320344,212.1320344,2000,,,,,,,,,85,,,stimuli/fractals/90b.jpg,stimuli/fractals/90a.jpg,stimuli/fractals/90c.jpg,212.1320344,212.1320344,300,0,0,300,-300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,5,,3.285285,,,,,,0,12,12,12,1,134,ERP,stimuli/fractals/90b.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/22b.jpg,-212.1320344,-212.1320344,4000,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,5,,1.00159,,,,,,0,13,13,13,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/124a.jpg,212.1320344,212.1320344,2000,,,,,,,,,87,,,stimuli/fractals/124b.jpg,stimuli/fractals/124c.jpg,stimuli/fractals/124a.jpg,212.1320344,212.1320344,0,300,300,0,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,5,,1.888835,,,,,,0,14,14,14,1,137,ERP,stimuli/fractals/124b.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/20c.jpg,-212.1320344,-212.1320344,1000,,,,,,,,,88,,,stimuli/fractals/20c.jpg,stimuli/fractals/20a.jpg,stimuli/fractals/20b.jpg,-212.1320344,-212.1320344,-300,0,0,-300,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,5,,1.7956,,,,,,0,15,15,15,1,150,ERP,stimuli/fractals/20c.jpg,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/26c.jpg,212.1320344,212.1320344,8000,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,5,,1.79728,,,,,,0,16,16,16,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/21a.jpg,212.1320344,212.1320344,3000,,,,,,,,,90,,,stimuli/fractals/21a.jpg,stimuli/fractals/21b.jpg,stimuli/fractals/21c.jpg,212.1320344,212.1320344,300,0,0,300,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,j,,,,,,5,,2.039945,,,,,,0,17,17,17,1,160,OLP,stimuli/fractals/21a.jpg,212.1320344,212.1320344,,,,,,,,,,,,,2.4854,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/111b.jpg,0,300,3000,,,,,,,,,91,,,stimuli/fractals/111b.jpg,stimuli/fractals/111a.jpg,stimuli/fractals/111c.jpg,0,300,212.1320344,212.1320344,-212.1320344,212.1320344,0,-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,6,,2.60358,,,,,,0,0,0,0,1,141,LLP,stimuli/fractals/111b.jpg,0,300,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/33c.jpg,212.1320344,212.1320344,1000,,,,,,,,,92,,,stimuli/fractals/33c.jpg,stimuli/fractals/33b.jpg,stimuli/fractals/33a.jpg,-212.1320344,-212.1320344,-300,0,0,-300,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,6,,1.17579,,,,,,0,1,1,1,1,155,ERP,stimuli/fractals/33c.jpg,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/80a.jpg,-212.1320344,-212.1320344,4000,,,,,,,,,93,,,stimuli/fractals/80a.jpg,stimuli/fractals/80b.jpg,stimuli/fractals/80c.jpg,212.1320344,212.1320344,0,300,300,0,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,6,,1.581625,,,,,,0,2,2,2,1,163,OLP,stimuli/fractals/80a.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/62b.jpg,-212.1320344,212.1320344,1000,,,,,,,,,94,,,stimuli/fractals/62b.jpg,stimuli/fractals/62c.jpg,stimuli/fractals/62a.jpg,-212.1320344,212.1320344,0,300,-300,0,0,-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,6,,1.00018,,,,,,0,3,3,3,1,183,OLP,stimuli/fractals/62b.jpg,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/142a.jpg,-212.1320344,-212.1320344,3000,,,,,,,,,95,,,stimuli/fractals/142a.jpg,stimuli/fractals/142b.jpg,stimuli/fractals/142c.jpg,0,-300,212.1320344,-212.1320344,-212.1320344,-212.1320344,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,6,,1.37512,,,,,,0,4,4,4,1,159,ERP,stimuli/fractals/142a.jpg,0,-300,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/93c.jpg,212.1320344,212.1320344,1000,,,,,,,,,96,,,stimuli/fractals/93c.jpg,stimuli/fractals/93b.jpg,stimuli/fractals/93a.jpg,300,0,212.1320344,-212.1320344,212.1320344,212.1320344,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,6,,0.898855,,,,,,0,5,5,5,1,148,LLP,stimuli/fractals/93c.jpg,300,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/88a.jpg,0,300,1000,,,,,,,,,97,,,stimuli/fractals/88a.jpg,stimuli/fractals/88c.jpg,stimuli/fractals/88b.jpg,0,300,-212.1320344,212.1320344,212.1320344,212.1320344,0,-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,6,,0.97585,,,,,,0,6,6,6,1,161,ERP,stimuli/fractals/88a.jpg,0,300,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/67b.jpg,-212.1320344,-212.1320344,1000,,,,,,,,,98,,,stimuli/fractals/67b.jpg,stimuli/fractals/67c.jpg,stimuli/fractals/67a.jpg,212.1320344,212.1320344,300,0,0,300,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,6,,0.9744,,,,,,0,7,7,7,1,154,LLP,stimuli/fractals/67b.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/117a.jpg,0,-300,1000,,,,,,,,,99,,,stimuli/fractals/117a.jpg,stimuli/fractals/117c.jpg,stimuli/fractals/117b.jpg,-212.1320344,212.1320344,0,300,-300,0,0,-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,6,,1.191435,,,,,,0,8,8,8,1,174,ERP,stimuli/fractals/117a.jpg,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/114b.jpg,-212.1320344,-212.1320344,4000,,,,,,,,,100,,,stimuli/fractals/114b.jpg,stimuli/fractals/114c.jpg,stimuli/fractals/114a.jpg,0,-300,212.1320344,-212.1320344,-212.1320344,-212.1320344,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,6,,0.705955,,,,,,0,9,9,9,1,156,LLP,stimuli/fractals/114b.jpg,0,-300,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/76a.jpg,212.1320344,-212.1320344,8000,,,,,,,,,101,,,stimuli/fractals/76a.jpg,stimuli/fractals/76b.jpg,stimuli/fractals/76c.jpg,0,-300,-212.1320344,-212.1320344,212.1320344,-212.1320344,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,6,,1.282725,,,,,,0,10,10,10,1,169,LLP,stimuli/fractals/76a.jpg,0,-300,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/138c.jpg,212.1320344,212.1320344,6000,,,,,,,,,102,,,stimuli/fractals/138c.jpg,stimuli/fractals/138a.jpg,stimuli/fractals/138b.jpg,212.1320344,212.1320344,300,0,0,300,-300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,6,,1.40653,,,,,,0,11,11,11,1,190,OLP,stimuli/fractals/138c.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/139a.jpg,-212.1320344,212.1320344,500,,,,,,,,,103,,,stimuli/fractals/139a.jpg,stimuli/fractals/139c.jpg,stimuli/fractals/139b.jpg,-212.1320344,212.1320344,0,300,-300,0,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,6,,2.113005,,,,,,0,12,12,12,1,194,OLP,stimuli/fractals/139a.jpg,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/30a.jpg,300,0,2000,,,,,,,,,104,,,stimuli/fractals/30a.jpg,stimuli/fractals/30b.jpg,stimuli/fractals/30c.jpg,212.1320344,-212.1320344,0,-300,300,0,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,6,,0.90201,,,,,,0,13,13,13,1,191,ERP,stimuli/fractals/30a.jpg,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/27c.jpg,-300,0,3000,,,,,,,,,105,,,stimuli/fractals/27c.jpg,stimuli/fractals/27a.jpg,stimuli/fractals/27b.jpg,300,0,212.1320344,212.1320344,212.1320344,-212.1320344,-300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,6,,1.00993,,,,,,0,14,14,14,1,195,OLP,stimuli/fractals/27c.jpg,300,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/52a.jpg,300,0,3000,,,,,,,,,106,,,stimuli/fractals/52a.jpg,stimuli/fractals/52b.jpg,stimuli/fractals/52c.jpg,-300,0,-212.1320344,-212.1320344,-212.1320344,212.1320344,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,0,15,15,15,1,170,LLP,stimuli/fractals/52a.jpg,-300,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/84a.jpg,-212.1320344,-212.1320344,1000,,,,,,,,,107,,,stimuli/fractals/84a.jpg,stimuli/fractals/84b.jpg,stimuli/fractals/84c.jpg,212.1320344,212.1320344,300,0,0,300,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,6,,1.099495,,,,,,0,16,16,16,1,201,ERP,stimuli/fractals/84a.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/47c.jpg,212.1320344,212.1320344,1000,,,,,,,,,108,,,stimuli/fractals/47c.jpg,stimuli/fractals/47b.jpg,stimuli/fractals/47a.jpg,0,-300,-212.1320344,-212.1320344,212.1320344,-212.1320344,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,6,,0.79211,,,,,,0,17,17,17,1,172,LLP,stimuli/fractals/47c.jpg,0,-300,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,76.019415,2,0,2,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/14b.jpg,300,0,500,,,,,,,,,109,,,stimuli/fractals/14c.jpg,stimuli/fractals/14a.jpg,stimuli/fractals/14b.jpg,300,0,212.1320344,212.1320344,212.1320344,-212.1320344,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,7,,1.90302,,,,,,0,0,0,0,1,173,LLP,stimuli/fractals/14c.jpg,300,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/2a.jpg,0,-300,2000,,,,,,,,,110,,,stimuli/fractals/2a.jpg,stimuli/fractals/2b.jpg,stimuli/fractals/2c.jpg,0,-300,212.1320344,-212.1320344,-212.1320344,-212.1320344,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,7,,0.97931,,,,,,0,1,1,1,1,178,LLP,stimuli/fractals/2a.jpg,0,-300,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/96b.jpg,-212.1320344,-212.1320344,2000,,,,,,,,,111,,,stimuli/fractals/96b.jpg,stimuli/fractals/96a.jpg,stimuli/fractals/96c.jpg,-212.1320344,-212.1320344,0,-300,-300,0,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,7,,1.268915,,,,,,0,2,2,2,1,199,OLP,stimuli/fractals/96b.jpg,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/73a.jpg,212.1320344,-212.1320344,1000,,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,7,,1.042285,,,,,,0,3,3,3,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/99a.jpg,0,-300,1000,,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,7,,3.21667,,,,,,0,4,4,4,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,25,16,2020-05-15_18h45.50.444,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/113b.jpg,0,300,2000,,,,,,,,,114,,,stimuli/fractals/113b.jpg,stimuli/fractals/113c.jpg,stimuli/fractals/113a.jpg,0,300,212.1320344,212.1320344,-212.1320344,212.1320344,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,7,,1.22072,,,,,,0,5,5,5,1,180,LLP,stimuli/fractals/113b.jpg,0,300,,,,,,,,,,,,,,,,,,,,
